spotify_id,name,birthday,popularity,genres
4D75GcNG95ebPtNvoNVXhz,Afrojack,1987-09-09,72,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop rap', 'progressive house', 'tropical house']"
6PDLwWvgYNMfBRLqC1h5cJ,Buddy,,60,"['cali rap', 'rap', 'underground hip hop']"
7gXb99Sf9nNmpNYeAgIQFG,Sub Urban,1999-10-22,67,"['modern indie pop', 'viral rap']"
7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,1994-09-28,66,"['melodic rap', 'pop', 'pop rap']"
0inkJpjAKDnQOv2VHBCU0Z,SadBoyProlific,,62,"['emo rap', 'sad lo-fi', 'sad rap']"
56dO9zeHKuU5Gvfc2kxHNw,Chevelle,,61,"['alternative metal', 'christian rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']"
1o2NpYGqHiCq7FoiYdyd1x,Bea Miller,1999-02-07,68,"['alt z', 'dance pop', 'electropop', 'modern rock', 'pop', 'post-teen pop', 'talent show', 'uk pop', 'viral rap']"
2l35CQqtYRh3d8ZIiBep4v,MKTO,,66,"['dance pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'uk pop']"
0lawSNBxNgJFQYJnQzLH8c,khai dreams,,62,"['indie pop', 'lo-fi rap']"
5fSVkkuijRIpxuvSqysYiP,Snøw,,66,"['sad lo-fi', 'sad rap']"
5S6hjAxgxjsLylsTtMIimO,Saliva,,60,"['alternative metal', 'nu metal', 'rap metal', 'rap rock']"
7BMccF0hQFBpP6417k1OtQ,Action Bronson,1983-12-02,62,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'nyc rap', 'queens hip hop', 'rap', 'southern hip hop', 'underground hip hop']"
2HUwZ0kumzCSlhFcjFZfpp,Flipp Dinero,1995-11-16,60,"['melodic rap', 'pop rap', 'rap', 'trap', 'vapor trap', 'viral rap']"
6AMa1VFQ7qCi61tCRtVWXe,Jim Jones,1976-07-15,59,"['gangster rap', 'harlem hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2qB0DlFsQOpNh0bdMCJLwr,yvngxchris,,59,"['aesthetic rap', 'plugg', 'viral rap']"
50NoVNy9GU1lCrDV8iGpyu,Ol' Dirty Bastard,1968-11-15,64,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
41qil2VaGbD194gaEcmmyx,Will Smith,1968-09-25,67,"['dance pop', 'hip hop', 'pop rap']"
7kFfY4UjNdNyaeUgLIEbIF,DeJ Loaf,1991-04-08,61,"['detroit hip hop', 'pop r&b', 'pop rap', 'r&b', 'trap', 'trap queen', 'viral rap']"
2cADQgiLMjNhbsfeN52Bf3,Swizz Beatz,1978-09-13,60,"['battle rap', 'dirty south rap', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6MF9fzBmfXghAz953czmBC,Taio Cruz,1980-04-23,69,"['dance pop', 'pop', 'pop rap']"
6xS5PpBWaVYraexEkEjjXv,Maxo Kream,1990-03-29,59,"['hip hop', 'houston rap', 'melodic rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']"
5Qi4Bb7a8C0a00NZcA77L0,D12,,64,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']"
67gqUXxHedeUGDTxwBzdjS,Conway the Machine,1982-02-16,61,"['boom bap', 'buffalo hip hop', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop', 'upstate ny rap']"
12Zk1DFhCbHY6v3xep2ZjI,070 Shake,1997-06-13,63,['new jersey rap']
7urq0VfqxEYEEiZUkebXT4,112,,64,"['atl hip hop', 'boy band', 'contemporary r&b', 'dance pop', 'gangster rap', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']"
5CCwRZC6euC8Odo6y9X8jr,Rita Ora,1990-11-26,73,"['dance pop', 'edm', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']"
4T8NIfZmVY6TJFqVzN6X49,tobi lou,,60,['chicago rap']
45a6gCQWq61lIUDmr1tKuO,Bun B,1973-03-19,58,"['dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
34Y0ldeyUv7jBvukWOGASO,Bobby Shmurda,1994-08-04,60,"['nyc rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
04ei5kNgmDuNAydFhhIHnD,Landon Cube,,60,"['emo rap', 'sad rap', 'vapor trap']"
2gsggkzM5R49q6jpPvazou,Jessie J,1988-03-27,71,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'uk pop']"
3QTDHixorJelOLxoxcjqGx,SiR,1986-11-05,62,"['alternative r&b', 'hip hop', 'la pop', 'r&b', 'rap']"
7scapvSjZLSm0fBgqGM0Mn,Lil Loaded,2000-08-01,60,"['dfw rap', 'viral rap']"
23OFz99wX0NDBBwrxthLWU,The Lacs,,58,"['country rap', 'redneck']"
5Berubt6ysOy2LCMyqhmXP,YFN Lucci,1991-02-16,58,"['arkansas hip hop', 'atl hip hop', 'gangster rap', 'melodic rap', 'pop r&b', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6aiFCgyKNwF9Rv5TOxnE8E,IDK,1992-05-24,61,"['dmv rap', 'hip hop', 'rap', 'underground hip hop']"
19Fi1Rj7kk8kyiwxpXy3yM,August Alsina,1992-09-03,62,"['pop r&b', 'pop rap', 'r&b', 'trap', 'urban contemporary']"
2GHclqNVjqGuiE5mA7BEoc,Common,,61,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'gangster rap', 'hip hop', 'neo soul', 'political hip hop', 'rap']"
2urobxol2zYHXOUJXDh8n4,Shady Moon,,61,"['aesthetic rap', 'lo-fi chill', 'meme rap', 'sad lo-fi', 'sad rap']"
3sgFRtyBnxXD5ESfmbK4dl,LMFAO,,66,"['dance pop', 'pop rap']"
4v6XOdonnfpdTKTRJArG7v,Tink,1995-03-18,59,"['chicago rap', 'drill', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap queen', 'viral rap']"
4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,1987-07-25,76,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance', 'uk pop']"
4EnEZVjo3w1cwcQYePccay,N.W.A.,,64,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap']"
0bfX8pF8kuHNCs57Ms4jZb,Roscoe Dash,1990-04-02,59,"['atl hip hop', 'dirty south rap', 'futuristic swag', 'pop rap', 'southern hip hop', 'trap']"
3SEJQy90Vgg1aSnZ9b4AU9,Krizz Kaliko,1974-03-07,58,"['country rap', 'kansas city hip hop', 'pop rap', 'rap rock', 'southern hip hop']"
1PDE2MIJ4M6uvFJDrslazf,Ryan Caraveo,1992-12-13,58,"['indie pop rap', 'pop rap', 'sad rap']"
5usbqiU7sjvszjWecANDL6,WESTSIDE BOOGIE,1989-08-30,61,"['hip hop', 'rap', 'underground hip hop']"
7A8S43ryYdbWpJKeHRZRcq,JACKBOYS,null,65,"['rap', 'trap']"
1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,1981-10-15,64,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']"
6LXRvV2OAtXF7685fzh3mj,Rowdy Rebel,1991-11-24,60,"['nyc rap', 'trap']"
3hOdow4ZPmrby7Q1wfPLEy,Aries,1978-04-15,60,"['pop rap', 'sad rap']"
2B4ZHz4QDWJTXPFPgO5peE,Warren G,1970-11-10,62,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
5TbLOwv8BNnik3f03NZJlt,TOKYO’S REVENGE,1998-11-13,59,"['meme rap', 'vapor trap', 'viral rap']"
65smG2lgnRmrDB8g7z1hG0,Paper Route EMPIRE,,59,"['rap', 'southern hip hop', 'trap']"
3y24n3XhZ96wgwRXjvS17T,Coolio,1963-08-01,68,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
21dooacK2WGBB5amYvKyfM,Smokepurpp,1997-05-15,61,"['dark trap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']"
7gSjFKpVmDgC2MMsnN8CYq,Jazmine Sullivan,1987-04-09,63,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']"
7502fDxg339jvGV08Jd4R0,Jasiah,1996-10-19,62,"['dark trap', 'ohio hip hop', 'underground hip hop', 'viral rap']"
5sRhscbWRXFbjXtSZyfaWY,Rittz,1980-08-16,58,"['atl hip hop', 'country rap', 'pop rap', 'southern hip hop', 'trap']"
41Q0HrwWBtuUkJc7C1Rp6K,311,,61,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'pop rock', 'rap rock', 'reggae fusion', 'rock']"
7r8RF1tN2A4CiGEplkp1oP,Ginuwine,1970-10-15,65,"['contemporary r&b', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
44IvvHRk2XF243QLA2VOa8,Stunna 4 Vegas,1996-01-01,59,"['trap', 'viral rap']"
3iNL7rw7fpmysjZvhB8vi7,MC Virgins,,61,"['meme rap', 'sad rap']"
3mMogqf2JyBUQZxFZlC79w,Arden Jones,,61,['sad rap']
3yzRiNMZdTsSUgplcyYZ4i,Blanco Brown,1985-03-24,60,"['black americana', 'country rap']"
3SUT1jjM5hzZj9TLfLZGIP,Tego Calderon,1972-02-01,69,"['latin', 'latin hip hop', 'rap boricua', 'reggaeton', 'trap latino']"
4TEJudQY2pXxVHPE3gD2EU,BlocBoy JB,1996-05-19,60,"['memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap', 'vapor trap', 'viral rap']"
3uJx5SnOM59Li7lCxA3b29,Lil Keed,1998-03-16,60,"['melodic rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']"
4Icvbp9RDt5aY2TWDOVDsr,Afroman,1974-07-28,61,"['comedy rap', 'gangster rap', 'hip hop', 'rap']"
0FOWNUFHPnMy0vOw1siGqi,Belly,1984-04-07,62,"['canadian hip hop', 'canadian trap', 'pop rap', 'rap', 'trap', 'trap soul']"
3Y2MLcrD3ZQXRXmtn4fZQx,SpotemGottem,2001-10-19,58,"['florida rap', 'viral rap']"
0WOxhx4hikIsyF3CRPLC8W,Famous Dex,1993-09-06,60,"['chicago rap', 'drill', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']"
0X3nsc84A9qlFilmlWNwQb,Scorey,1998-11-26,60,['upstate ny rap']
2S2mt1DiA4QKdKvtqwxrbB,Jackboy,1997-08-27,58,"['florida rap', 'trap']"
6aIm51fHkokqlJn2vzNTH8,Webbie,1985-09-06,55,"['baton rouge rap', 'crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
4XWaILHqySwH1y6LhlYcsb,ilyTOMMY,,61,"['aesthetic rap', 'emo rap', 'sad lo-fi', 'sad rap', 'viral rap']"
65s98MYZ4xFpgKlUYS5XKw,Remble,,58,"['cali rap', 'viral rap']"
2aoFQUeHD1U7pL098lRsDU,Madvillain,,63,"['abstract hip hop', 'alternative hip hop', 'hip hop', 'psychedelic hip hop', 'rap']"
7iMvwE8qANp3aIfAGKEAwS,Cam’ron,1976-02-04,59,"['battle rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
1FtBEIWAwvw5ymBen5GICR,Chlöe,1998-07-01,62,"['dance pop', 'pop', 'pop rap', 'r&b']"
7xTKLpo7UCzXSnlH7fOIoM,Redman,1970-04-17,64,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'rap', 'southern hip hop', 'wu fam']"
12FHARd9fY0Tu0ila4Ua25,Trick Daddy,1974-09-27,58,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
7pFeBzX627ff0VnN6bxPR4,Desiigner,1997-05-03,63,"['pop rap', 'rap', 'trap', 'viral trap']"
5zixe6AbgXPqt4c1uSl94L,Connor Price,1994-11-11,60,['sad rap']
2JSwnwAT1BupAQkhqcRCUw,Sada Baby,1992-11-17,58,"['detroit trap', 'scam rap', 'trap']"
5uLkZ7FWMTBUg1corQqdkR,Lund,null,60,"['emo rap', 'pop rap', 'sad lo-fi', 'sad rap']"
59HbaJ5E8ud7FNLGqUN1KH,Capella Grey,1995-08-02,62,['pop rap']
6O2zJ0tId7g07yzHtX0yap,Mobb Deep,,65,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']"
3s8alQfNnY0roAHaJh7Xxt,Dom Kennedy,1984-08-22,59,"['cali rap', 'hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'west coast trap']"
5yy76ufVriyvidNSvXlRU1,Clever,,61,['alabama rap']
5M0lbkGluOPXLeFjApw8r8,Shelley FKA DRAM,1988-08-03,61,"['pop rap', 'underground hip hop', 'virginia hip hop']"
2jp3Fk52x0HbymU0lNYbSC,Outlawz,,64,['gangster rap']
0FWzNDaEu9jdgcYTbcOa4F,3OH!3,,62,"['dance pop', 'electropowerpop', 'modern rock', 'pop', 'pop punk', 'pop rap']"
2WKdxPFRD7IqZvlIAvhMgY,Fugees,,64,"['east coast hip hop', 'gangster rap', 'hip hop', 'new jersey rap', 'rap']"
4UT0p3ljEiD472lZp44KLH,Sadfriendd,,64,"['aesthetic rap', 'hyperpop', 'meme rap']"
3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,,61,"['alternative metal', 'alternative rock', 'modern rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']"
0x7qiZJaal6j8qS7yCydFk,Savage Ga$p,,59,"['aesthetic rap', 'meme rap', 'viral rap']"
0rJ0xlAQI0wLRucDRoQQbO,El Makabelico,,64,"['corrido', 'mexican hip hop', 'narco rap', 'nueva musica mexicana']"
0dT2U2jUx6OmKlyeQOH8AK,ShooterGang Kony,,56,"['cali rap', 'detroit trap', 'viral rap']"
2hPgGN4uhvXAxiXQBIXOmE,KIDS SEE GHOSTS,,60,"['hip hop', 'rap']"
7iWiAD5LLKyiox2grgfmUT,Bullet For My Valentine,,66,"['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'rap rock', 'uk metalcore', 'welsh metal']"
7Gz6VlTVwlNtBNMYV4OI3w,Shotgun Willy,,62,['meme rap']
5XDJlfdfbGNJrOJJNxTcdq,Phora,1994-10-11,59,"['deep underground hip hop', 'oc rap', 'pop r&b', 'r&b']"
382aq8Pij5V2nE2JMHMoxl,Hoodie Allen,1988-08-19,58,"['indie pop rap', 'pop rap']"
698hF4vcwHwPy8ltmXermq,Far East Movement,,65,"['asian american hip hop', 'dance pop', 'pop rap']"
0HkcYmcjrBR3SCw9Ld5VZk,Calboy,1999-04-03,58,"['chicago rap', 'melodic rap', 'pop rap', 'trap', 'viral rap']"
0XIKGBo9PnK1ApI5tZA60d,DaniLeigh,1994-12-20,60,"['pop', 'pop r&b', 'pop rap', 'r&b', 'rap latina']"
2Pfv2w8a20xzC7Dr7QXRqM,Mudvayne,,59,"['alternative metal', 'groove metal', 'industrial metal', 'nu metal', 'rap metal', 'rap rock', 'rock']"
77gMBvQ2frbQAPyCeoYGm7,Lakeyah,2001-02-28,57,"['pop r&b', 'pop rap', 'r&b', 'viral rap']"
0qpRQJnULShIWFKhcW5pce,Joey Trap,1998-10-26,58,"['dark trap', 'san diego rap', 'underground hip hop', 'vapor trap', 'viral rap']"
46fHMu9KxdQwcGV9xI1L9R,Dro Kenji,,59,['sad rap']
4tujQJicOnuZRLiBFdp3Ou,Xzibit,1974-09-18,65,"['detroit hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
5rDXcEIODl8TgGTgrntnjX,Rexx Life Raj,1990-01-30,59,"['cali rap', 'pop rap', 'trap soul', 'underground hip hop']"
6MrdwyCIKbpXmTKQBlG3uq,Z-Ro,1977-01-19,55,"['chopped and screwed', 'dirty south rap', 'gangster rap', 'houston rap', 'southern hip hop']"
2hq1yEIcPd7KMLmU6h77Cg,Lil Poppa,,57,['florida rap']
7jZMxhsB8djyIbYmoiJSTs,Kiana Ledé,1997-04-03,63,"['chill r&b', 'dance pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']"
3iri9nBFs9e4wN7PLIetAw,Garrett Nash,1993-06-16,64,"['pop', 'pop rap']"
7arQA31aZVS8yS6zUveWzb,CJ,1997-01-04,64,['nyc rap']
1NHCwCMqV9oNQJXl16IltL,SSGKobe,,59,"['pluggnb', 'vapor trap', 'viral rap']"
7GcVOOrldYLwxGrCkELOno,Rebzyyx,,63,"['hyperpop', 'sped up', 'viral rap']"
0B3kMiB21aPQlKumGDr4c7,Veeze,,58,"['detroit hip hop', 'scam rap', 'vapor trap']"
39G9Mcs99KhOEtVuthwztS,Sik World,1994-01-17,59,"['pop rap', 'rap', 'sad rap']"
1FX1BFU0DbHRYgKP83pA0d,JELEEL!,1976-11-27,60,['rhode island rap']
2x8KDZdSONA3872CnhaAlX,Styles P,1974-11-28,61,"['battle rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
6ns6XAOsw4B0nDUIovAOUO,GZA,1966-08-22,61,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
7FngGIEGgN3Iwauw1MvO4P,"nothing,nowhere.",,59,"['emo rap', 'pop punk', 'pop rap', 'sad rap']"
0Mz5XE0kb1GBnbLQm2VbcO,Mos Def,1973-12-11,63,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']"
6z1cicLMt9XArxN10q7m8a,Travis Porter,,57,"['atl hip hop', 'dirty south rap', 'futuristic swag', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral rap']"
7FGjkq9WfrRmBFL64ST0p9,KillBunk,,61,['sad rap']
2xvtxDNInKDV4AvGmjw6d1,Bladee,1994-04-09,65,"['glitchcore', 'underground hip hop']"
6hG0VsXXlD10l60TqiIHIX,Ecco2k,1994-10-23,60,"['glitchcore', 'hyperpop']"
67lytN32YpUxiSeWlKfHJ3,Yung Lean,1996-07-18,66,"['psychedelic hip hop', 'underground hip hop']"
1GLnyPuL45vOsZPs5iANcC,Sematary,2000-12-22,49,"['glitchcore', 'underground hip hop']"
3cGojc1Yu89IHXx8OeSnee,Thaiboy Digital,1994-10-11,53,"['glitchcore', 'hyperpop', 'underground hip hop']"
7EmyqxxYZltYLKFk9sAHzM,Black Kray,1994-02-23,46,"['plugg', 'pluggnb', 'underground hip hop', 'vapor trap']"
2h93pZq0e7k5yf4dywlkpM,Frank Ocean,1987-10-28,81,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']"
20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,1995-04-05,76,"['canadian contemporary r&b', 'pop', 'r&b']"
5xpkLC1MxiPRiIJUDEzuVm,Odd Future,null,53,"['hip hop', 'rap']"
3sAHunotiQdUXKSsFj5KUg,Mann,1984-05-29,48,['pop rap']
07EcmJpfAday8xGkslfanE,Kevin Abstract,1996-07-16,59,"['afrofuturism', 'hip hop', 'lgbtq+ hip hop', 'rap']"
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,1990-02-16,92,"['canadian contemporary r&b', 'canadian pop', 'pop']"
3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,1987-06-13,72,"['dark clubbing', 'destroy techno']"
7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,,77,['pop']
06HL4z0CvFAxyc27GXpf02,Taylor Swift,1989-12-13,93,['pop']
6KImCVD70vtIoJWnq6nGn3,Harry Styles,1994-02-01,92,['pop']
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,1995-10-21,89,"['dance pop', 'pop']"
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,1994-03-01,90,"['canadian pop', 'pop']"
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,1993-06-26,87,"['dance pop', 'pop']"
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,1988-02-20,87,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,1985-10-08,86,"['dance pop', 'pop']"
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,1991-02-17,90,"['pop', 'uk pop']"
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,2001-12-18,87,"['art pop', 'electropop', 'pop']"
6LuN9FCkKOj5PcnpouEgny,Khalid,1998-02-11,84,"['pop', 'pop r&b']"
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,1995-08-22,89,"['dance pop', 'pop', 'uk pop']"
3MZsBdqDrRTJihTHQrO6Dq,Joji,1992-09-18,85,['viral pop']
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,1985-06-21,85,"['art pop', 'pop']"
26VFTg2z8YR0cCuwLzESi2,Halsey,1994-09-29,82,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'uk pop']"
7tYKF4w9nC0nq9CsPZTHyP,SZA,1989-11-08,81,"['pop', 'r&b']"
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2003-02-20,85,['pop']
6vWDO969PvNqNYHIOW5v0m,Beyoncé,1981-09-04,83,"['dance pop', 'pop', 'r&b']"
1HY2Jd0NmPuamShAr6KMms,Lady Gaga,1986-03-28,84,"['art pop', 'dance pop', 'pop']"
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,1998-12-05,81,"['bedroom pop', 'pop']"
56oDRnqbIiwx4mymNEv7dS,Lizzo,1988-04-27,81,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']"
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,null,89,"['puerto rican pop', 'trap latino']"
64KEffDW9EtZ1y2vBYgq8T,Marshmello,1992-05-19,82,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
04gDigrS5kc9YWfZHwBETP,Maroon 5,null,84,['pop']
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,1994-07-17,78,"['colombian pop', 'dance pop', 'pop']"
6jJ0s89eD6GaHleKKya26X,Katy Perry,1984-10-25,83,"['dance pop', 'pop', 'post-teen pop']"
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,null,82,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']"
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,1973-04-05,81,"['hip hop', 'pop', 'rap']"
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,null,83,"['dance pop', 'piano rock', 'pop', 'pop rock']"
4fxd5Ee7UefO4CUXgwJ7IP,Giveon,1995-02-21,80,"['pop', 'r&b']"
7CajNmpbOovFoOoasH2HaY,Calvin Harris,1984-01-17,85,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']"
4gzpq5DPGxSnKTe4SA8HAU,Coldplay,null,86,"['permanent wave', 'pop']"
4dpARuHxo51G3z768sgnrY,Adele,1988-05-05,84,"['british soul', 'pop', 'pop soul', 'uk pop']"
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,1998-08-08,83,"['canadian pop', 'pop', 'viral pop']"
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,1992-11-23,81,"['dance pop', 'pop', 'post-teen pop']"
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,null,83,"['boy band', 'pop', 'post-teen pop', 'talent show']"
4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,null,80,"['gauze pop', 'indietronica', 'shiver pop']"
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,1998-05-04,78,"['bedroom pop', 'pop']"
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,1991-12-02,83,"['dance pop', 'pop', 'viral pop']"
1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,1958-07-30,82,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']"
5ZS223C6JyBfXasXxrRqOk,Jhené Aiko,1988-03-16,75,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
2uYWxilOVlUdk4oV9DvwqK,Mitski,1990-09-27,79,"['brooklyn indie', 'indie pop']"
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,null,85,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']"
45dkTj5sMRSjrmBSBeiHym,Tate McRae,2003-07-01,79,['pop']
360IAlyVv4PCEVjgyMZrxK,Miguel,1985-10-23,76,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,1997-03-03,83,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,1999-04-09,82,"['lgbtq+ hip hop', 'pop']"
2wY79sveU1sp5g7SokKOiI,Sam Smith,1992-05-19,81,"['dance pop', 'pop', 'uk pop']"
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,null,78,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
31TPClRtHm23RisEBtV3X7,Justin Timberlake,1981-01-31,78,"['dance pop', 'pop']"
3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,null,76,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
57LYzLEk2LcFghVwuWbcuS,Summer Walker,1996-04-11,76,"['pop', 'r&b']"
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,1992-08-20,79,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
0EmeFodog0BfCgMzAIvKQp,Shakira,1977-02-02,85,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']"
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,1958-08-29,80,"['pop', 'r&b', 'soul']"
23zg3TcAtWQy7J6upgbUnj,Usher,1978-10-14,78,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']"
3rWZHrfrsPBxVy692yAIxF,WILLOW,2000-10-31,77,"['afrofuturism', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,null,80,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
5fMUXHkw8R8eOP2RNVYEZX,Diplo,1978-11-10,79,"['edm', 'electro house', 'moombahton', 'ninja', 'pop', 'pop dance', 'tropical house']"
3l0CmX0FuQjFxr8SK7Vqag,Clairo,1998-08-18,75,"['bedroom pop', 'indie pop', 'pop']"
6LqNN22kT3074XbTVUrhzX,Kesha,1987-03-01,76,"['dance pop', 'electropop', 'pop', 'post-teen pop']"
74XFHRwlV6OrjEM0A2NCMF,Paramore,,75,"['candy pop', 'pixie', 'pop emo', 'pop punk']"
1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,null,78,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']"
26dSoYclwsYLMAKD3tpOr4,Britney Spears,1981-12-02,78,"['dance pop', 'pop', 'post-teen pop']"
